State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,ProdPerArea
Haryana,GURGAON,2012,Rabi       ,Barley,2101.0,9000.0,4.283674440742503
Haryana,GURGAON,2012,Rabi       ,Rapeseed &Mustard,14186.0,28000.0,1.973776963203158
Haryana,GURGAON,2012,Rabi       ,Wheat,44667.0,205000.0,4.589517988671727
Haryana,GURGAON,2012,Whole Year ,Guar seed,1679.0,1091.0,0.6497915425848719
Haryana,GURGAON,2012,Whole Year ,Sweet potato,9.0,200.0,22.22222222222222
Haryana,HISAR,1997,Kharif     ,Bajra,62000.0,109000.0,1.7580645161290323
Haryana,HISAR,1997,Kharif     ,Gram,59000.0,45000.0,0.7627118644067796
Haryana,HISAR,1997,Kharif     ,Other Kharif pulses,5300.0,3600.0,0.6792452830188679
Haryana,HISAR,1997,Kharif     ,Rice,22000.0,64000.0,2.909090909090909
Haryana,HISAR,1997,Rabi       ,Barley,5000.0,13000.0,2.6
Haryana,HISAR,1997,Rabi       ,Other  Rabi pulses,2000.0,3000.0,1.5
Haryana,HISAR,1997,Rabi       ,Wheat,158000.0,654000.0,4.139240506329114
Haryana,HISAR,1997,Whole Year ,Cotton(lint),160000.0,301000.0,1.88125
Haryana,HISAR,1997,Whole Year ,Sugarcane,4000.0,210000.0,52.5
Haryana,HISAR,1998,Kharif     ,Arhar/Tur,196.0,200.0,1.0204081632653061
Haryana,HISAR,1998,Kharif     ,Bajra,64581.0,90000.0,1.393598736470479
Haryana,HISAR,1998,Kharif     ,Cotton(lint),140103.0,207000.0,1.477484422175114
Haryana,HISAR,1998,Kharif     ,Moong(Green Gram),9129.0,2700.0,0.29576076240552085
Haryana,HISAR,1998,Kharif     ,Rice,43409.0,97000.0,2.2345596535280703
Haryana,HISAR,1998,Kharif     ,Sesamum,144.0,100.0,0.6944444444444444
Haryana,HISAR,1998,Rabi       ,Barley,4707.0,15000.0,3.186743148502231
Haryana,HISAR,1998,Rabi       ,Gram,60341.0,52000.0,0.8617689464874629
Haryana,HISAR,1998,Rabi       ,Peas & beans (Pulses),409.0,500.0,1.2224938875305624
Haryana,HISAR,1998,Rabi       ,Rapeseed &Mustard,62691.0,60000.0,0.9570751782552519
Haryana,HISAR,1998,Rabi       ,Wheat,170265.0,676000.0,3.970281619827915
Haryana,HISAR,1998,Whole Year ,Dry chillies,233.0,100.0,0.4291845493562232
Haryana,HISAR,1998,Whole Year ,Onion,13.0,200.0,15.384615384615385
Haryana,HISAR,1998,Whole Year ,Potato,350.0,4900.0,14.0
Haryana,HISAR,1998,Whole Year ,Sugarcane,3564.0,190000.0,53.31088664421998
Haryana,HISAR,1998,Whole Year ,Sweet potato,52.0,800.0,15.384615384615385
Haryana,HISAR,1999,Kharif     ,Arhar/Tur,101.0,100.0,0.9900990099009901
Haryana,HISAR,1999,Kharif     ,Bajra,59657.0,91000.0,1.5253867945086075
Haryana,HISAR,1999,Kharif     ,Cotton(lint),135389.0,350000.0,2.585143549328232
Haryana,HISAR,1999,Kharif     ,Groundnut,3.0,0.0,0.0
Haryana,HISAR,1999,Kharif     ,Jowar,54.0,0.0,0.0
Haryana,HISAR,1999,Kharif     ,Maize,88.0,0.0,0.0
Haryana,HISAR,1999,Kharif     ,Moong(Green Gram),3977.0,1000.0,0.25144581342720645
Haryana,HISAR,1999,Kharif     ,Rice,44552.0,107000.0,2.4016879152451067
Haryana,HISAR,1999,Kharif     ,Sesamum,251.0,0.0,0.0
Haryana,HISAR,1999,Rabi       ,Barley,4437.0,13000.0,2.929907595221997
Haryana,HISAR,1999,Rabi       ,Gram,10902.0,7000.0,0.642084021280499
Haryana,HISAR,1999,Rabi       ,Peas & beans (Pulses),109.0,100.0,0.9174311926605505
Haryana,HISAR,1999,Rabi       ,Rapeseed &Mustard,41596.0,55000.0,1.32224252331955
Haryana,HISAR,1999,Rabi       ,Wheat,192301.0,854000.0,4.440954545218173
Haryana,HISAR,1999,Whole Year ,Dry chillies,443.0,500.0,1.1286681715575622
Haryana,HISAR,1999,Whole Year ,Onion,12.0,200.0,16.666666666666668
Haryana,HISAR,1999,Whole Year ,Potato,390.0,6100.0,15.64102564102564
Haryana,HISAR,1999,Whole Year ,Sugarcane,4526.0,230000.0,50.81749889527176
Haryana,HISAR,2000,Kharif     ,Arhar/Tur,69.0,100.0,1.4492753623188406
Haryana,HISAR,2000,Kharif     ,Bajra,57995.0,74000.0,1.2759720665574619
Haryana,HISAR,2000,Kharif     ,Cotton(lint),141906.0,349000.0,2.4593745155243614
Haryana,HISAR,2000,Kharif     ,Groundnut,14.0,0.0,0.0
Haryana,HISAR,2000,Kharif     ,Jowar,37.0,0.0,0.0
Haryana,HISAR,2000,Kharif     ,Maize,138.0,0.0,0.0
Haryana,HISAR,2000,Kharif     ,Moong(Green Gram),1984.0,600.0,0.3024193548387097
Haryana,HISAR,2000,Kharif     ,Rice,33285.0,63000.0,1.8927444794952681
Haryana,HISAR,2000,Kharif     ,Sesamum,123.0,100.0,0.8130081300813008
Haryana,HISAR,2000,Kharif     ,Urad,107.0,100.0,0.9345794392523364
Haryana,HISAR,2000,Rabi       ,Barley,5871.0,19000.0,3.236245954692557
Haryana,HISAR,2000,Rabi       ,Gram,5125.0,3000.0,0.5853658536585366
Haryana,HISAR,2000,Rabi       ,Masoor,41.0,0.0,0.0
Haryana,HISAR,2000,Rabi       ,Rapeseed &Mustard,33038.0,46000.0,1.392336097826745
Haryana,HISAR,2000,Rabi       ,Wheat,206996.0,887000.0,4.285106958588572
Haryana,HISAR,2000,Whole Year ,Dry chillies,234.0,200.0,0.8547008547008547
Haryana,HISAR,2000,Whole Year ,Potato,272.0,4300.0,15.808823529411764
Haryana,HISAR,2000,Whole Year ,Sannhamp,62.0,0.0,0.0
Haryana,HISAR,2000,Whole Year ,Sugarcane,4946.0,260000.0,52.567731500202186
Haryana,HISAR,2001,Kharif     ,Arhar/Tur,139.0,100.0,0.7194244604316546
Haryana,HISAR,2001,Kharif     ,Bajra,63528.0,96000.0,1.511144692104269
Haryana,HISAR,2001,Kharif     ,Cotton(lint),166958.0,175000.0,1.0481678026809138
Haryana,HISAR,2001,Kharif     ,Groundnut,30.0,0.0,0.0
Haryana,HISAR,2001,Kharif     ,Maize,32.0,0.0,0.0
Haryana,HISAR,2001,Kharif     ,Moong(Green Gram),6826.0,1800.0,0.2636976267213595
Haryana,HISAR,2001,Kharif     ,Moth,213.0,0.0,0.0
Haryana,HISAR,2001,Kharif     ,Rice,20353.0,37000.0,1.8179138210583206
Haryana,HISAR,2001,Kharif     ,Sesamum,377.0,200.0,0.5305039787798409
Haryana,HISAR,2001,Rabi       ,Barley,4058.0,11000.0,2.7106949236076887
Haryana,HISAR,2001,Rabi       ,Gram,16519.0,15000.0,0.9080452811913554
Haryana,HISAR,2001,Rabi       ,Peas & beans (Pulses),128.0,200.0,1.5625
Haryana,HISAR,2001,Rabi       ,Rapeseed &Mustard,50712.0,84000.0,1.656412683388547
Haryana,HISAR,2001,Rabi       ,Wheat,197445.0,824000.0,4.173314087467396
Haryana,HISAR,2001,Whole Year ,Dry chillies,444.0,500.0,1.1261261261261262
Haryana,HISAR,2001,Whole Year ,Garlic,25.0,200.0,8.0
Haryana,HISAR,2001,Whole Year ,Potato,86.0,1600.0,18.6046511627907
Haryana,HISAR,2001,Whole Year ,Sannhamp,4.0,0.0,0.0
Haryana,HISAR,2001,Whole Year ,Sugarcane,6176.0,310000.0,50.19430051813472
Haryana,HISAR,2002,Kharif     ,Arhar/Tur,186.0,200.0,1.075268817204301
Haryana,HISAR,2002,Kharif     ,Bajra,70559.0,88000.0,1.2471832083788035
Haryana,HISAR,2002,Kharif     ,Cotton(lint),142580.0,330000.0,2.314490110814981
Haryana,HISAR,2002,Kharif     ,Groundnut,311.0,300.0,0.9646302250803859
Haryana,HISAR,2002,Kharif     ,Jowar,94.0,0.0,0.0
Haryana,HISAR,2002,Kharif     ,Maize,93.0,0.0,0.0
Haryana,HISAR,2002,Kharif     ,Moong(Green Gram),4745.0,1200.0,0.2528977871443625
Haryana,HISAR,2002,Kharif     ,Moth,1334.0,100.0,0.07496251874062969
Haryana,HISAR,2002,Kharif     ,Rice,21328.0,41000.0,1.9223555888972244
Haryana,HISAR,2002,Kharif     ,Sesamum,900.0,600.0,0.6666666666666666
Haryana,HISAR,2002,Kharif     ,Urad,100.0,0.0,0.0
Haryana,HISAR,2002,Rabi       ,Barley,3667.0,11000.0,2.9997272975184073
Haryana,HISAR,2002,Rabi       ,Gram,5140.0,4000.0,0.7782101167315175
Haryana,HISAR,2002,Rabi       ,Masoor,54.0,0.0,0.0
Haryana,HISAR,2002,Rabi       ,Rapeseed &Mustard,60263.0,72000.0,1.194762955710801
Haryana,HISAR,2002,Rabi       ,Sunflower,1.0,0.0,0.0
Haryana,HISAR,2002,Rabi       ,Wheat,194904.0,792000.0,4.063538973032878
Haryana,HISAR,2002,Whole Year ,Other Fresh Fruits,1201.0,11400.0,9.492089925062448
Haryana,HISAR,2002,Whole Year ,Other Vegetables,3945.0,47900.0,12.141951837769328
Haryana,HISAR,2002,Whole Year ,Potato,174.0,3000.0,17.24137931034483
Haryana,HISAR,2002,Whole Year ,Sannhamp,8.0,0.0,0.0
Haryana,HISAR,2002,Whole Year ,Sugarcane,6635.0,380000.0,57.27204220045215
Haryana,HISAR,2003,Kharif     ,Arhar/Tur,98.0,100.0,1.0204081632653061
Haryana,HISAR,2003,Kharif     ,Bajra,72261.0,13300.0,0.18405502276470018
Haryana,HISAR,2003,Kharif     ,Cotton(lint),141674.0,354000.0,2.498694185242176
Haryana,HISAR,2003,Kharif     ,Groundnut,60.0,100.0,1.6666666666666667
Haryana,HISAR,2003,Kharif     ,Jowar,28.0,0.0,0.0
Haryana,HISAR,2003,Kharif     ,Maize,59.0,0.0,0.0
Haryana,HISAR,2003,Kharif     ,Moong(Green Gram),11534.0,2300.0,0.19941043870296515
Haryana,HISAR,2003,Kharif     ,Moth,2127.0,100.0,0.047014574518100614
Haryana,HISAR,2003,Kharif     ,Rice,27931.0,68000.0,2.4345709068776626
Haryana,HISAR,2003,Kharif     ,Sesamum,349.0,200.0,0.5730659025787965
Haryana,HISAR,2003,Kharif     ,Urad,5.0,0.0,0.0
Haryana,HISAR,2003,Rabi       ,Barley,4655.0,15000.0,3.2223415682062297
Haryana,HISAR,2003,Rabi       ,Gram,16449.0,13000.0,0.7903216000972704
Haryana,HISAR,2003,Rabi       ,Masoor,5.0,0.0,0.0
Haryana,HISAR,2003,Rabi       ,Peas & beans (Pulses),2.0,0.0,0.0
Haryana,HISAR,2003,Rabi       ,Rapeseed &Mustard,64785.0,99000.0,1.5281315119240564
Haryana,HISAR,2003,Rabi       ,Wheat,199934.0,827000.0,4.136365000450149
Haryana,HISAR,2003,Whole Year ,Dry chillies,276.0,300.0,1.0869565217391304
Haryana,HISAR,2003,Whole Year ,Other Fresh Fruits,1266.0,14500.0,11.453396524486571
Haryana,HISAR,2003,Whole Year ,Other Vegetables,2830.0,34300.0,12.120141342756185
Haryana,HISAR,2003,Whole Year ,Potato,254.0,4500.0,17.716535433070867
Haryana,HISAR,2003,Whole Year ,Sannhamp,5.0,0.0,0.0
Haryana,HISAR,2003,Whole Year ,Sugarcane,5881.0,320000.0,54.41251487842204
Haryana,HISAR,2004,Kharif     ,Arhar/Tur,68.0,100.0,1.4705882352941178
Haryana,HISAR,2004,Kharif     ,Bajra,61907.0,102000.0,1.6476327394317283
Haryana,HISAR,2004,Kharif     ,Cotton(lint),153627.0,461000.0,3.0007746034225753
Haryana,HISAR,2004,Kharif     ,Groundnut,67.0,100.0,1.492537313432836
Haryana,HISAR,2004,Kharif     ,Moong(Green Gram),8324.0,3300.0,0.3964440172993753
Haryana,HISAR,2004,Kharif     ,Moth,1626.0,200.0,0.12300123001230012
Haryana,HISAR,2004,Kharif     ,Rice,28281.0,63000.0,2.2276440012729393
Haryana,HISAR,2004,Kharif     ,Sesamum,306.0,200.0,0.6535947712418301
Haryana,HISAR,2004,Rabi       ,Barley,3771.0,11000.0,2.916998143728454
Haryana,HISAR,2004,Rabi       ,Gram,17824.0,14000.0,0.7854578096947935
Haryana,HISAR,2004,Rabi       ,Rapeseed &Mustard,71211.0,81000.0,1.137464717529595
Haryana,HISAR,2004,Rabi       ,Wheat,202436.0,841000.0,4.154399415123792
Haryana,HISAR,2004,Whole Year ,Dry chillies,344.0,4100.0,11.918604651162791
Haryana,HISAR,2004,Whole Year ,Potato,200.0,3500.0,17.5
Haryana,HISAR,2004,Whole Year ,Sugarcane,2536.0,90000.0,35.488958990536275
Haryana,HISAR,2005,Kharif     ,Bajra,58411.0,102000.0,1.7462464261868484
Haryana,HISAR,2005,Kharif     ,Cotton(lint),146956.0,315000.0,2.143498734315033
Haryana,HISAR,2005,Kharif     ,Groundnut,190.0,200.0,1.0526315789473684
Haryana,HISAR,2005,Kharif     ,Moong(Green Gram),7503.0,3200.0,0.4264960682393709
Haryana,HISAR,2005,Kharif     ,Moth,778.0,100.0,0.12853470437017994
Haryana,HISAR,2005,Kharif     ,Rice,35448.0,87000.0,2.4542992552471223
Haryana,HISAR,2005,Kharif     ,Sesamum,448.0,200.0,0.44642857142857145
Haryana,HISAR,2005,Kharif     ,Urad,233.0,100.0,0.4291845493562232
Haryana,HISAR,2005,Rabi       ,Barley,4287.0,12000.0,2.7991602519244227
Haryana,HISAR,2005,Rabi       ,Gram,23125.0,13000.0,0.5621621621621622
Haryana,HISAR,2005,Rabi       ,Masoor,91.0,100.0,1.098901098901099
Haryana,HISAR,2005,Rabi       ,Peas & beans (Pulses),115.0,100.0,0.8695652173913043
Haryana,HISAR,2005,Rabi       ,Rapeseed &Mustard,73633.0,59100.0,0.802629255904282
Haryana,HISAR,2005,Rabi       ,Wheat,203205.0,752000.0,3.7006963411333382
Haryana,HISAR,2005,Whole Year ,Dry chillies,378.0,300.0,0.7936507936507936
Haryana,HISAR,2005,Whole Year ,Potato,157.0,2700.0,17.197452229299362
Haryana,HISAR,2005,Whole Year ,Sugarcane,2561.0,160000.0,62.47559547051933
Haryana,HISAR,2006,Kharif     ,Bajra,63855.0,147000.0,2.3020906741836975
Haryana,HISAR,2006,Kharif     ,Castor seed,897.0,300.0,0.33444816053511706
Haryana,HISAR,2006,Kharif     ,Cotton(lint),129660.0,396000.0,3.054141601110597
Haryana,HISAR,2006,Kharif     ,Groundnut,193.0,200.0,1.0362694300518134
Haryana,HISAR,2006,Kharif     ,Horse-gram,125.0,100.0,0.8
Haryana,HISAR,2006,Kharif     ,Moong(Green Gram),10704.0,4500.0,0.4204035874439462
Haryana,HISAR,2006,Kharif     ,Rice,35283.0,94000.0,2.664172547685854
Haryana,HISAR,2006,Kharif     ,Sesamum,439.0,200.0,0.45558086560364464
Haryana,HISAR,2006,Kharif     ,Urad,202.0,100.0,0.49504950495049505
Haryana,HISAR,2006,Rabi       ,Barley,6362.0,21000.0,3.3008487896887773
Haryana,HISAR,2006,Rabi       ,Gram,14869.0,12000.0,0.8070482211312126
Haryana,HISAR,2006,Rabi       ,Peas & beans (Pulses),129.0,200.0,1.550387596899225
Haryana,HISAR,2006,Rabi       ,Rapeseed &Mustard,57792.0,87000.0,1.5053986710963456
Haryana,HISAR,2006,Rabi       ,Wheat,212007.0,931000.0,4.39136443607994
Haryana,HISAR,2006,Whole Year ,Dry chillies,575.0,500.0,0.8695652173913043
Haryana,HISAR,2006,Whole Year ,Onion,4.0,100.0,25.0
Haryana,HISAR,2006,Whole Year ,Potato,216.0,3800.0,17.59259259259259
Haryana,HISAR,2006,Whole Year ,Sugarcane,3246.0,185000.0,56.99322242760321
Haryana,HISAR,2007,Kharif     ,Arhar/Tur,43.0,100.0,2.3255813953488373
Haryana,HISAR,2007,Kharif     ,Bajra,62986.0,146000.0,2.3179754231098975
Haryana,HISAR,2007,Kharif     ,Castor seed,430.0,300.0,0.6976744186046512
Haryana,HISAR,2007,Kharif     ,Cotton(lint),118126.0,466000.0,3.944940148654826
Haryana,HISAR,2007,Kharif     ,Groundnut,162.0,100.0,0.6172839506172839
Haryana,HISAR,2007,Kharif     ,Moong(Green Gram),10405.0,4500.0,0.4324843825084094
Haryana,HISAR,2007,Kharif     ,Rice,37626.0,99000.0,2.631159304736087
Haryana,HISAR,2007,Kharif     ,Sesamum,325.0,200.0,0.6153846153846154
Haryana,HISAR,2007,Kharif     ,Urad,158.0,100.0,0.6329113924050633
Haryana,HISAR,2007,Rabi       ,Barley,7308.0,20000.0,2.736726874657909
Haryana,HISAR,2007,Rabi       ,Gram,11736.0,7000.0,0.5964553510565781
Haryana,HISAR,2007,Rabi       ,Masoor,35.0,100.0,2.857142857142857
Haryana,HISAR,2007,Rabi       ,Rapeseed &Mustard,46058.0,51000.0,1.107299491944939
Haryana,HISAR,2007,Rabi       ,Wheat,227049.0,890000.0,3.919858708913054
Haryana,HISAR,2007,Whole Year ,Dry chillies,497.0,4900.0,9.859154929577464
Haryana,HISAR,2007,Whole Year ,Potato,250.0,4200.0,16.8
Haryana,HISAR,2007,Whole Year ,Sugarcane,2669.0,170000.0,63.69426751592356
Haryana,HISAR,2008,Kharif     ,Arhar/Tur,128.0,100.0,0.78125
Haryana,HISAR,2008,Kharif     ,Bajra,60159.0,134000.0,2.2274306421316843
Haryana,HISAR,2008,Kharif     ,Castor seed,372.0,400.0,1.075268817204301
Haryana,HISAR,2008,Kharif     ,Cotton(lint),112152.0,468000.0,4.172908196019687
Haryana,HISAR,2008,Kharif     ,Groundnut,416.0,400.0,0.9615384615384616
Haryana,HISAR,2008,Kharif     ,Moong(Green Gram),7385.0,3300.0,0.44685172647257954
Haryana,HISAR,2008,Kharif     ,Moth,682.0,100.0,0.1466275659824047
Haryana,HISAR,2008,Kharif     ,Rice,48567.0,132000.0,2.717894866884922
Haryana,HISAR,2008,Kharif     ,Sesamum,419.0,200.0,0.477326968973747
Haryana,HISAR,2008,Kharif     ,Urad,182.0,100.0,0.5494505494505495
Haryana,HISAR,2008,Rabi       ,Barley,9366.0,32000.0,3.416613282084134
Haryana,HISAR,2008,Rabi       ,Gram,21414.0,18000.0,0.8405715886803026
Haryana,HISAR,2008,Rabi       ,Peas & beans (Pulses),61.0,100.0,1.639344262295082
Haryana,HISAR,2008,Rabi       ,Rapeseed &Mustard,51289.0,90200.0,1.7586617013394685
Haryana,HISAR,2008,Rabi       ,Wheat,223118.0,1077000.0,4.827042192920338
Haryana,HISAR,2008,Whole Year ,Dry chillies,391.0,4200.0,10.741687979539641
Haryana,HISAR,2008,Whole Year ,Potato,76.0,1100.0,14.473684210526315
Haryana,HISAR,2008,Whole Year ,Sugarcane,1341.0,50000.0,37.28560775540641
Haryana,HISAR,2009,Kharif     ,Bajra,45706.0,92000.0,2.012864831750755
Haryana,HISAR,2009,Kharif     ,Castor seed,50.0,100.0,2.0
Haryana,HISAR,2009,Kharif     ,Cotton(lint),132751.0,477000.0,3.593193271613773
Haryana,HISAR,2009,Kharif     ,Groundnut,452.0,500.0,1.1061946902654867
Haryana,HISAR,2009,Kharif     ,Moong(Green Gram),10022.0,4300.0,0.4290560766314109
Haryana,HISAR,2009,Kharif     ,Moth,527.0,100.0,0.18975332068311196
Haryana,HISAR,2009,Kharif     ,Rice,43250.0,94000.0,2.1734104046242773
Haryana,HISAR,2009,Kharif     ,Sesamum,226.0,200.0,0.8849557522123894
Haryana,HISAR,2009,Rabi       ,Barley,6968.0,22000.0,3.1572904707233067
Haryana,HISAR,2009,Rabi       ,Gram,10579.0,7000.0,0.6616882503072125
Haryana,HISAR,2009,Rabi       ,Peas & beans (Pulses),50.0,100.0,2.0
Haryana,HISAR,2009,Rabi       ,Wheat,225178.0,931000.0,4.134506923411701
Haryana,HISAR,2009,Whole Year ,Dry chillies,319.0,700.0,2.19435736677116
Haryana,HISAR,2009,Whole Year ,Potato,173.0,3200.0,18.497109826589597
Haryana,HISAR,2009,Whole Year ,Sugarcane,757.0,55000.0,72.6552179656539
Haryana,HISAR,2010,Kharif     ,Arhar/Tur,361.0,400.0,1.10803324099723
Haryana,HISAR,2010,Kharif     ,Bajra,56801.0,127000.0,2.235876128941392
Haryana,HISAR,2010,Kharif     ,Castor seed,299.0,100.0,0.33444816053511706
Haryana,HISAR,2010,Kharif     ,Cotton(lint),124277.0,431000.0,3.4680592547293547
Haryana,HISAR,2010,Kharif     ,Groundnut,392.0,400.0,1.0204081632653061
Haryana,HISAR,2010,Kharif     ,Moong(Green Gram),15379.0,7100.0,0.4616685090057871
Haryana,HISAR,2010,Kharif     ,Moth,1150.0,300.0,0.2608695652173913
Haryana,HISAR,2010,Kharif     ,Rice,44733.0,113000.0,2.5260993002928487
Haryana,HISAR,2010,Kharif     ,Sesamum,305.0,200.0,0.6557377049180327
Haryana,HISAR,2010,Rabi       ,Barley,5675.0,22000.0,3.8766519823788546
Haryana,HISAR,2010,Rabi       ,Gram,19090.0,17000.0,0.8905185961236249
Haryana,HISAR,2010,Rabi       ,Rapeseed &Mustard,70207.0,141000.0,2.0083467460509636
Haryana,HISAR,2010,Rabi       ,Wheat,221814.0,1026000.0,4.625497038058914
Haryana,HISAR,2010,Whole Year ,Dry chillies,407.0,4500.0,11.056511056511056
Haryana,HISAR,2010,Whole Year ,Onion,11.0,200.0,18.181818181818183
Haryana,HISAR,2010,Whole Year ,Potato,151.0,2500.0,16.556291390728475
Haryana,HISAR,2010,Whole Year ,Sugarcane,1120.0,7000.0,6.25
Haryana,HISAR,2011,Kharif     ,Arhar/Tur,68.0,100.0,1.4705882352941178
Haryana,HISAR,2011,Kharif     ,Bajra,44941.0,99000.0,2.20288823123651
Haryana,HISAR,2011,Kharif     ,Castor seed,603.0,200.0,0.33167495854063017
Haryana,HISAR,2011,Kharif     ,Cotton(lint),153514.0,667000.0,4.344880597209375
Haryana,HISAR,2011,Kharif     ,Groundnut,189.0,200.0,1.0582010582010581
Haryana,HISAR,2011,Kharif     ,Moong(Green Gram),9804.0,4600.0,0.46919624643002855
Haryana,HISAR,2011,Kharif     ,Moth,276.0,100.0,0.36231884057971014
Haryana,HISAR,2011,Kharif     ,Rice,42921.0,111000.0,2.586146641504159
Haryana,HISAR,2011,Kharif     ,Sesamum,141.0,100.0,0.7092198581560284
Haryana,HISAR,2011,Rabi       ,Barley,4350.0,15000.0,3.4482758620689653
Haryana,HISAR,2011,Rabi       ,Gram,14044.0,12000.0,0.854457419538593
Haryana,HISAR,2011,Rabi       ,Rapeseed &Mustard,59725.0,102000.0,1.7078275429049812
Haryana,HISAR,2011,Rabi       ,Wheat,237072.0,1208000.0,5.095498413983937
Haryana,HISAR,2011,Whole Year ,Potato,229.0,3200.0,13.973799126637555
Haryana,HISAR,2011,Whole Year ,Sugarcane,1193.0,7000.0,5.86756077116513
Haryana,HISAR,2012,Kharif     ,Arhar/Tur,8.0,8.0,1.0
Haryana,HISAR,2012,Kharif     ,Bajra,28423.0,60000.0,2.1109664708158884
Haryana,HISAR,2012,Kharif     ,Castor seed,208.0,83.0,0.39903846153846156
Haryana,HISAR,2012,Kharif     ,Cotton(lint),145604.0,528000.0,3.6262740034614436
Haryana,HISAR,2012,Kharif     ,Groundnut,169.0,202.0,1.1952662721893492
Haryana,HISAR,2012,Kharif     ,Moong(Green Gram),5376.0,2546.0,0.47358630952380953
Haryana,HISAR,2012,Kharif     ,Rice,42070.0,102000.0,2.424530544330877
Haryana,HISAR,2012,Kharif     ,Sesamum,63.0,35.0,0.5555555555555556
Haryana,HISAR,2012,Rabi       ,Barley,6292.0,19000.0,3.019707565162111
Haryana,HISAR,2012,Rabi       ,Gram,5758.0,5000.0,0.868357068426537
Haryana,HISAR,2012,Rabi       ,Rapeseed &Mustard,61966.0,102800.0,1.6589742762159894
Haryana,HISAR,2012,Rabi       ,Wheat,231555.0,987000.0,4.262486234371964
Haryana,HISAR,2012,Whole Year ,Dry chillies,288.0,2400.0,8.333333333333334
Haryana,HISAR,2012,Whole Year ,Guar seed,64142.0,44899.0,0.6999937638364878
Haryana,HISAR,2012,Whole Year ,Potato,145.0,3400.0,23.448275862068964
Haryana,HISAR,2012,Whole Year ,Sugarcane,1035.0,60000.0,57.971014492753625
Haryana,HISAR,2012,Whole Year ,Sweet potato,8.0,100.0,12.5
Haryana,JHAJJAR,1997,Kharif     ,Bajra,29000.0,33000.0,1.1379310344827587
Haryana,JHAJJAR,1997,Kharif     ,Jowar,30000.0,5000.0,0.16666666666666666
Haryana,JHAJJAR,1997,Kharif     ,Other Kharif pulses,2600.0,2100.0,0.8076923076923077
Haryana,JHAJJAR,1997,Kharif     ,Rice,8000.0,13000.0,1.625
Haryana,JHAJJAR,1997,Rabi       ,Barley,3000.0,8000.0,2.6666666666666665
Haryana,JHAJJAR,1997,Rabi       ,Gram,10000.0,6000.0,0.6
Haryana,JHAJJAR,1997,Rabi       ,Other  Rabi pulses,1000.0,1000.0,1.0
Haryana,JHAJJAR,1997,Rabi       ,Wheat,90000.0,337000.0,3.7444444444444445
Haryana,JHAJJAR,1997,Whole Year ,Cotton(lint),2000.0,3000.0,1.5
Haryana,JHAJJAR,1997,Whole Year ,Sugarcane,4000.0,150000.0,37.5
Haryana,JHAJJAR,1998,Kharif     ,Arhar/Tur,2106.0,1700.0,0.8072174738841406
Haryana,JHAJJAR,1998,Kharif     ,Bajra,36402.0,37000.0,1.016427668809406
Haryana,JHAJJAR,1998,Kharif     ,Cotton(lint),2339.0,3000.0,1.2825994014536126
Haryana,JHAJJAR,1998,Kharif     ,Jowar,35738.0,8000.0,0.22385136269517042
Haryana,JHAJJAR,1998,Kharif     ,Rice,19923.0,38000.0,1.9073432715956433
Haryana,JHAJJAR,1998,Rabi       ,Barley,1916.0,6000.0,3.1315240083507305
Haryana,JHAJJAR,1998,Rabi       ,Gram,8080.0,7000.0,0.8663366336633663
Haryana,JHAJJAR,1998,Rabi       ,Peas & beans (Pulses),173.0,100.0,0.5780346820809249
Haryana,JHAJJAR,1998,Rabi       ,Rapeseed &Mustard,31054.0,38000.0,1.223674888903201
Haryana,JHAJJAR,1998,Rabi       ,Wheat,98100.0,356000.0,3.6289500509683994
Haryana,JHAJJAR,1998,Whole Year ,Onion,9.0,100.0,11.11111111111111
Haryana,JHAJJAR,1998,Whole Year ,Potato,9.0,100.0,11.11111111111111
Haryana,JHAJJAR,1998,Whole Year ,Sannhamp,388.0,100.0,0.25773195876288657
Haryana,JHAJJAR,1998,Whole Year ,Sugarcane,3186.0,170000.0,53.35844318895166
Haryana,JHAJJAR,1999,Kharif     ,Arhar/Tur,1967.0,1200.0,0.6100660904931368
Haryana,JHAJJAR,1999,Kharif     ,Bajra,25982.0,14000.0,0.5388345777846201
Haryana,JHAJJAR,1999,Kharif     ,Cotton(lint),1094.0,1000.0,0.9140767824497258
Haryana,JHAJJAR,1999,Kharif     ,Groundnut,138.0,100.0,0.7246376811594203
Haryana,JHAJJAR,1999,Kharif     ,Jowar,26997.0,5000.0,0.18520576360336333
Haryana,JHAJJAR,1999,Kharif     ,Maize,33.0,0.0,0.0
Haryana,JHAJJAR,1999,Kharif     ,Rice,15097.0,14000.0,0.9273365569318408
Haryana,JHAJJAR,1999,Kharif     ,Sesamum,29.0,0.0,0.0
Haryana,JHAJJAR,1999,Rabi       ,Barley,3243.0,10000.0,3.0835646006783843
Haryana,JHAJJAR,1999,Rabi       ,Gram,4495.0,2000.0,0.44493882091212456
Haryana,JHAJJAR,1999,Rabi       ,Peas & beans (Pulses),50.0,0.0,0.0
Haryana,JHAJJAR,1999,Rabi       ,Rapeseed &Mustard,20591.0,29000.0,1.40838230294789
Haryana,JHAJJAR,1999,Rabi       ,Wheat,103392.0,377000.0,3.6463169297431137
Haryana,JHAJJAR,1999,Whole Year ,Onion,55.0,1200.0,21.818181818181817
